conv_id,turn,speaker,prev_sentiment,curr_sentiment,prev_text,curr_text,shift_type
1133,8,Aman,neutral,positive,Mera gaon Uttar Pradesh me hai. Waha kehte hai ki Ganesh Chaturthi ke time par gaon me ek bahut bada mela hota hai jisme ganesh ji ki process yaatra hoti hai.,"Ganesh Chaturthi mela sounds amazing! Maharashtra ke gaon me maine ganesh visarjan dekha tha, woh toh ek dum dhoom dhaam se hota hai!",neutral → positive
1133,9,Priya,positive,neutral,"Ganesh Chaturthi mela sounds amazing! Maharashtra ke gaon me maine ganesh visarjan dekha tha, woh toh ek dum dhoom dhaam se hota hai!","Haan, visarjan ki shor-gul aur dhol-nagade ke saath sabke milne se woh celebration wali feeling aati hai. Maine suna hai ki Kerala ke gaon me Onam festival bhi bahut famous hai. Waha rangoli aur boat race hota hai.",positive → neutral
1133,15,Priya,neutral,positive,"Bilkul, Priya! Mere gaon me harvest festival ke time par ek bada fair hota hai, jisme logon ne sabhi village ki sunderiyon ke saath dance aur music ka maza liya hai.","Aww, woh toh bahut mazedaar hai! Thank you, Aman, mere gaon ke baare mein sunane ke liye. Aise hi hamari conversations romantic aur interesting bane rahe!",neutral → positive
1134,8,Rahul,neutral,positive,"Haan, do-teen bar toh ho chuka hai. Woh night journey, wohi cheesy feeling hai. Sleeping berth mein baithke, thodi si musical journey karne ka bhi apna alag hi maza hai.","Mujhe bhi wohi feeling aati hai jab raat mei train se nikalta hoon. Wo blanket se laapata hokar sleeper coach ke safar ko enjoy karna, it's an adventure in itself.",neutral → positive
1134,9,Neha,positive,neutral,"Mujhe bhi wohi feeling aati hai jab raat mei train se nikalta hoon. Wo blanket se laapata hokar sleeper coach ke safar ko enjoy karna, it's an adventure in itself.","Rahul, mujhe lagta hai ki hum log Indian railways ke baare mein puri poetry likh sakte hai!",positive → neutral
1135,1,Priya,neutral,positive,"Hey Priya, tu kabhi auto se travel karta hai ya bas public transport?","Rahul, usually I prefer to use public transport. It saves money and is more convenient.",neutral → positive
1135,2,Rahul,positive,neutral,"Rahul, usually I prefer to use public transport. It saves money and is more convenient.","Haan, public transport se toh travel karne mein asaan hai. Par auto pe toh romantic hota hai na, especially in the rain.",positive → neutral
1135,3,Priya,neutral,negative,"Haan, public transport se toh travel karne mein asaan hai. Par auto pe toh romantic hota hai na, especially in the rain.","Oh come on, Rahul! Romantic hone ke liye auto ki zaroorat nahi hoti hai. Traveling in the rain can be chaotic too!",neutral → negative
1135,4,Rahul,negative,positive,"Oh come on, Rahul! Romantic hone ke liye auto ki zaroorat nahi hoti hai. Traveling in the rain can be chaotic too!","Haan, par woh smell of wet mud aur the sound of raindrops while sitting close together in an auto, it's just magical!",negative → positive
1135,7,Priya,positive,neutral,"Absolutely, Priya! Trains are a great way to explore India. They offer comfortable seats and beautiful scenic views.",Aur train journeys pe toh hum masti bhi kar sakte hai! We can play Antakshari or just enjoy the company of fellow travelers.,positive → neutral
1135,8,Rahul,neutral,positive,Aur train journeys pe toh hum masti bhi kar sakte hai! We can play Antakshari or just enjoy the company of fellow travelers.,"True, train journeys have their own charm aur woh feeling when the train starts chugging and you know ki ab adventure shuru ho gaya, it's amazing!",neutral → positive
1135,16,Rahul,positive,neutral,"Rahul, meri bhi toh wahi feeling hoti hai, jab tu aise passionate ho jata hai. It makes me fall for you even more.","Priya, abhi toh sirf travel ke baare mein baat kar rahe the. Can we take this conversation to a more romantic destination, maybe over a candlelight dinner?",positive → neutral
1135,17,Priya,neutral,positive,"Priya, abhi toh sirf travel ke baare mein baat kar rahe the. Can we take this conversation to a more romantic destination, maybe over a candlelight dinner?","Rahul, I would love that! Let's continue our journey of love and adventure together, starting with that candlelight dinner.",neutral → positive
1136,5,Simran,neutral,positive,"Oh Simran, tere ishaaron pe toh humesha dhyan deta hu. Magar tere red lehenga me tu hi sabse sundar lag rahi thi.","Aww, you're such a sweetheart! Waise, tune notice kiya tha woh bride aur groom ki entry? It was so grand!",neutral → positive
1136,6,Rohan,positive,neutral,"Aww, you're such a sweetheart! Waise, tune notice kiya tha woh bride aur groom ki entry? It was so grand!","Haan yaar, woh dono toh asli Bollywood celebrities lag rahe the. Shaadi me entry toh waise hi badi important hoti hai, aisi le aate hain!",positive → neutral
1136,7,Simran,neutral,positive,"Haan yaar, woh dono toh asli Bollywood celebrities lag rahe the. Shaadi me entry toh waise hi badi important hoti hai, aisi le aate hain!","Absolutely! Aur reception me woh amazing dance performances, especially woh bhangra, dil khush ho gaya.",neutral → positive
1136,8,Rohan,positive,neutral,"Absolutely! Aur reception me woh amazing dance performances, especially woh bhangra, dil khush ho gaya.","Haan yaar, Punjabis ke bina toh koi Indian shaadi adhuri hai! Lekin, jab tu dance karti hai, woh sabse best performance hota hai.",positive → neutral
1136,9,Simran,neutral,negative,"Haan yaar, Punjabis ke bina toh koi Indian shaadi adhuri hai! Lekin, jab tu dance karti hai, woh sabse best performance hota hai.","Oh stop it, tujhe pata hai mujhe dance bohot pasand hai. Lekin tu bhi toh kam nahi, tere moves pe koi beat hil jata hai.",neutral → negative
1136,10,Rohan,negative,positive,"Oh stop it, tujhe pata hai mujhe dance bohot pasand hai. Lekin tu bhi toh kam nahi, tere moves pe koi beat hil jata hai.","Haha, thanks Simran! Ek aur baat yaad aa gayi, woh agarbatti aur hawan ka dhoop, shaadi ki pavitra baatein aur khushboo. Woh sab kitna soothing tha!",negative → positive
1136,11,Simran,positive,neutral,"Haha, thanks Simran! Ek aur baat yaad aa gayi, woh agarbatti aur hawan ka dhoop, shaadi ki pavitra baatein aur khushboo. Woh sab kitna soothing tha!","Haan! Shaadi me mandap ke aas-pass woh sagar ke kinare ka environment create kar dete hai. Sach me, woh shaant aur sukoon mil jata hai.",positive → neutral
1136,21,Simran,neutral,positive,"Hamesha rahunga tere saath, apna banake. Sach kahe toh hashtag couple goals ban jayenge!","Hashtag couple goals toh ban hi jayenge, kyunki hum dono ek dusre ke liye perfect hai. I love you, Rohan.",neutral → positive
1137,7,Sameer,neutral,positive,"Woh toh raaz hai Sameer, lekin tere liye special exception hai. Chal, next week milte hai aur banate hai usse saath mein.","That sounds amazing, Riya! Main abhi se excited ho gaya. Mera mann kar raha hai ke tujhe apne ghar aakar khilaoon.",neutral → positive
1137,8,Riya,positive,neutral,"That sounds amazing, Riya! Main abhi se excited ho gaya. Mera mann kar raha hai ke tujhe apne ghar aakar khilaoon.","Haha, Sameer tu bhi na! Khane ke liye intezaar karne ki adat hai. Lekin haan, aaj khud ko bhi control karna hoga.",positive → neutral
1138,2,Ramesh,neutral,positive,"Hey Ramesh! Haan yaar, I've been super busy with college and family. Tum kaise ho?","I'm good yaar. Just missing hanging out with you. Toh, what's your favorite family tradition?",neutral → positive
1138,9,Sejal,positive,neutral,"That's so sweet of you, Sejal. Tumhari mom se baat karne ka chance milega.","Haha, don't think you can charm her like that. Woh khud bahut shatir hain. But I'm sure she'll like you.",positive → neutral
1138,10,Ramesh,neutral,positive,"Haha, don't think you can charm her like that. Woh khud bahut shatir hain. But I'm sure she'll like you.","Challenge accepted, Sejal! I will win her heart with my charm and of course, my love for her ladoos.",neutral → positive
1138,15,Sejal,positive,neutral,You should definitely join us next time. I could be your personal tour guide and show you all our crazy traditions!,"That sounds tempting, Ramesh. Tour guide and all huh? But first, you have to survive the rangoli competition. I won't go easy on you.",positive → neutral
1138,16,Ramesh,neutral,positive,"That sounds tempting, Ramesh. Tour guide and all huh? But first, you have to survive the rangoli competition. I won't go easy on you.","Challenge accepted, Sejal! I'll bring my A-game. I can't wait to spend more time with you and your family. We're going to have a blast!",neutral → positive
1139,8,Ravi,neutral,positive,True! Dog ke liye humare pass bhi bahut space hai. Ek cute Labrador ho jaye toh maza aayega.,"Achha hai, Labradors are friendly and playful too. Par hume unki care aur training bhi karni padegi.",neutral → positive
1139,9,Shreya,positive,neutral,"Achha hai, Labradors are friendly and playful too. Par hume unki care aur training bhi karni padegi.","Haan, dogs ko training dena bahut important hota hai. Hum saath saath sikha sakte hai unhe.",positive → neutral
1139,16,Ravi,neutral,positive,"Arre wah, Ravi! Tujhe ideas toh bahut ache aate hai! Waise tu bhi toh model ban sakte hai.","Thanks, Shreya! Agar hum pet adopt karenge toh hume ek dusre ke dreams support karne honge.",neutral → positive
1139,17,Shreya,positive,neutral,"Thanks, Shreya! Agar hum pet adopt karenge toh hume ek dusre ke dreams support karne honge.","Haan, Ravi. Ek dusre ka support and encouragement hona bahut important hai. Like partners in crime!",positive → neutral
1139,21,Shreya,neutral,positive,"Sahi hai, Shreya! Let's do it! Ek dog humari zindagi aur pyaar ko aur pyaara banayega.","Absolutely, Ravi! Let's adopt a cute dog and create unforgettable memories together!",neutral → positive
1140,3,Simran,neutral,negative,"Haan, sahi kaha. Lekin shaharikaran se hamara lifestyle bhi badal raha hai. Aajkal jobs aur opportunities bhi cities mein hi milte hain.","Lekin kya ye job opportunities, pollution aur overpopulation jaise samasyaon ko justify karte hain? Kavi-kavi to lagta hai yeh development ki jagah hamari environment ko hi destroy kar raha hai.",neutral → negative
1140,4,Rahul,negative,neutral,"Lekin kya ye job opportunities, pollution aur overpopulation jaise samasyaon ko justify karte hain? Kavi-kavi to lagta hai yeh development ki jagah hamari environment ko hi destroy kar raha hai.","Haan, ye sahi hai ki in sab samasyaon ka samadhaan zaroori hai. Lekin agar hum sahi tarike se urbanization ke liye plan banaye, toh hum chahe khudko aur environment dono ko protect kar sakte hain.",negative → neutral
1140,16,Rahul,neutral,positive,"Rahul, mujhe bhi wahi lag raha hai. Hum ek-doosre ko better samajhne lage hain. Kya tum mera boyfriend banna chahte ho?","Simran, bilkul! Main tumhare liye hamesha yahaan rahunga. I love you, Simran.",neutral → positive
1140,17,Simran,positive,neutral,"Simran, bilkul! Main tumhare liye hamesha yahaan rahunga. I love you, Simran.","Main bhi tumse pyaar karti hoon, Rahul. Tum mere dil mein bas gaye ho.",positive → neutral
1141,5,Riya,positive,neutral,"After the sitar performance, a vocalist took the stage. Their voice had such depth and emotion; it gave me goosebumps.","I can only imagine, Rohit! Was there a specific moment during the concert that stood out to you?",positive → neutral
1141,6,Rohit,neutral,positive,"I can only imagine, Rohit! Was there a specific moment during the concert that stood out to you?","Absolutely, Riya! The tabla solo was exceptional. The rhythm and coordination between the tabla player and the other musicians were mesmerizing. It was like magic!",neutral → positive
1142,11,Shruti,neutral,positive,Bhel puri bhi mast hai yaar. Usme chatpata swad aur crunchiness hoti hai. Kitne types ke bhel puri try kiye hai tune?,"Bhaiya, I've tried almost all types of bhel puri. Mumbai, Delhi, Kolkata, sab jagah try kiya hai. Lekin nothing beats the Mumbaiya bhel puri for me.",neutral → positive
1142,12,Rohan,positive,neutral,"Bhaiya, I've tried almost all types of bhel puri. Mumbai, Delhi, Kolkata, sab jagah try kiya hai. Lekin nothing beats the Mumbaiya bhel puri for me.","Sahi keh rahi hai tu, Mumbai ki bhel puri sabse authentic hai. Wahan ki chutney aur kuch special ingredients hai, jo use ekdum unique banate hai.",positive → neutral
1142,15,Shruti,neutral,positive,"Street food meri jaan hai. Pizza aur burger toh sirf occasional treat hote hai. Waise, hum saath mein street food kha kar maze bhi le sakte hai.","Haan, that would be amazing. Ek din plan karte hai, we'll explore the famous street food joints of our city.",neutral → positive
1142,18,Rohan,positive,neutral,"Aw, you're sweet. Mujhe bhi bahut achha lagega. I'm really enjoying this conversation with you, Rohan.","Same here, Shruti. Tumhari hassi, tumhare baatein, sab mujhe bahut khush kar rahi hai.",positive → neutral
1142,19,Shruti,neutral,positive,"Same here, Shruti. Tumhari hassi, tumhare baatein, sab mujhe bahut khush kar rahi hai.",Aaj toh humne street food ki baat karte karte bade mazze kiye hai. I can't wait for our food adventure together.,neutral → positive
1142,20,Rohan,positive,neutral,Aaj toh humne street food ki baat karte karte bade mazze kiye hai. I can't wait for our food adventure together.,"Usmein aur bhi mazze hai, promise! Let's plan it soon aur woh street food ki duniya mein kho jaate hai.",positive → neutral
1142,22,Rohan,neutral,positive,"Done, pakka. Abhi toh bas mera bhookh time hai, baad mein aur romantic moments honge.","Absolutely, pehle food and phir romance, wohi toh perfect plan hai. You're amazing, Shruti.",neutral → positive
1142,24,Rohan,positive,neutral,"Tum bhi bahut special ho, Rohan. Can't wait to see you and have some mouth-watering street food with you.","Same here, Shruti. Abhi bhookh nahi romance kare, but soon we'll make that happen.",positive → neutral
1143,10,Rahul,neutral,positive,"Haan, aur aise hi kahani hai Mahabharata ki, jahan pe daivi astras bahut important role play karte hain. Krishna ki sudharshana chakra, Arjuna ka Gandiva bow, yeh sab bohot fascinating hai.","Mahabharata ki toh kitni sari interesting stories hai – Draupadi ka cheer haran, Bhishma Pitamah ki pratigya, aur Krishna ki vishwaroop darshan. One of my favorites is the friendship between Karna and Duryodhana.",neutral → positive
1143,11,Priya,positive,neutral,"Mahabharata ki toh kitni sari interesting stories hai – Draupadi ka cheer haran, Bhishma Pitamah ki pratigya, aur Krishna ki vishwaroop darshan. One of my favorites is the friendship between Karna and Duryodhana.","Oh yes, Karna aur Duryodhana ki dosti badi touching hai. Karna ka loyalty aur unki struggles, woh bhi ek kahani worth exploring.",positive → neutral
1143,12,Rahul,neutral,positive,"Oh yes, Karna aur Duryodhana ki dosti badi touching hai. Karna ka loyalty aur unki struggles, woh bhi ek kahani worth exploring.",Absolutely! It's amazing how these mythological stories hold so much wisdom and life lessons within them. They continue to inspire us even today.,neutral → positive
1144,1,Riya,neutral,positive,"Hey Riya, long time no see! How was your trip to your hometown?","Hi Rohan! It was amazing! I went to my hometown after such a long time, all those childhood memories came rushing back.",neutral → positive
1144,7,Riya,positive,neutral,"Yes, I went to my old school. Seeing the classrooms and playground again brought back so many emotions.",I can imagine. I miss those days too. Did you bump into any old friends?,positive → neutral
1144,8,Rohan,neutral,positive,I can imagine. I miss those days too. Did you bump into any old friends?,I did! I met my childhood best friend after ages. We spent the whole day reminiscing about our mischievous adventures.,neutral → positive
1145,3,Riya,neutral,positive,"Haan yaar, busy life hogayi hai. Sunn, aaj internet pe traditional education vs. online learning ki debate parha tha. Tere kya thoughts hain is bare mein?","Oh, interesting topic hai. Dekh Rahul, traditional education toh hamari zindagi ka important part hai. Teachers se sikhte hain, friends ke saath discussions hoti hai. Aur online learning, itna personal touch nahi hota hai.",neutral → positive
1145,4,Rahul,positive,neutral,"Oh, interesting topic hai. Dekh Rahul, traditional education toh hamari zindagi ka important part hai. Teachers se sikhte hain, friends ke saath discussions hoti hai. Aur online learning, itna personal touch nahi hota hai.","Haan, par Riya, online learning bhi apne fayde rakhta hai. Flexibility hai, timings ko apne according manage kar sakte hain. Aur ab toh world online ho gaya hai, toh hum technologically advanced hona important hai na?",positive → neutral
1145,13,Riya,neutral,positive,"Oh, mujhe bhi music bahut pasand hai. Main ek die-hard fan hoon Arijit Singh ka. Tumhe koi specific genre pasand hai?","Wow, Arijit Singh ka fan! Mere liye toh every genre has its charm. Lekin, romantic songs sunna sabse zyada pasand hai. Koi favorite romantic song hai tere?",neutral → positive
1145,14,Rahul,positive,neutral,"Wow, Arijit Singh ka fan! Mere liye toh every genre has its charm. Lekin, romantic songs sunna sabse zyada pasand hai. Koi favorite romantic song hai tere?","Haan, romantic songs dil ko touch karte hain. Mere liye ""Tum Hi Ho"" from Aashiqui 2 hamesha special hai. Uska tune abhi bhi dil ko chu jaata hai.",positive → neutral
1145,17,Riya,neutral,positive,"Hmm, accha choice hai teri. Riya, kitne mysterious taste hai tujhme. Tumhe filmy romances pasand hai ya real-life love stories?","Haha, dono apni jagah pe acche hai. Filmy romances se hume ideas milte hai, par real-life love stories bring the magic in our lives. Dono mein kuch alag hi spark hai, don't you think?",neutral → positive
1145,19,Riya,positive,neutral,"Absolutely, Riya. Real-life love stories are like the icing on the cake. Woh connection aur understanding hai, woh kuch aur hi hai. Tu toh waise bhi kuch special hai, Riya.","Rahul, tum bhi kuch kam nahi ho. Itne intelligent conversations kar lete ho aur haan, kabhi kabhi toh flirting bhi kar lete ho.",positive → neutral
1145,24,Rahul,neutral,positive,"Dekh, Rahul, humari discussion itni lambi hogayi ki romantic moment me pahunch gaye hai. Agli baar humari debate ke topic ko dhyaan rakhenge, agreed?","Haha, agreed Riya. Lekin I must say, yeh debate ka session bhi kaafi memorable ho gaya. Thank you for your company.",neutral → positive
1145,26,Rahul,positive,neutral,"Thank you too, Rahul. Aaj humne kuch naya sikha, kuch mazaa liya. Aur pata hai, tujhse baat karke bahut refresh feel kar rahi hu.","Same here, Riya. Kuch alag hi energy milti hai tujhse baat karke. Waise, toh shayad yeh hamare next chapter ki shuruaat hai, kya bol?",positive → neutral
1145,27,Riya,neutral,positive,"Same here, Riya. Kuch alag hi energy milti hai tujhse baat karke. Waise, toh shayad yeh hamare next chapter ki shuruaat hai, kya bol?","Hmmm, sounds interesting, Rahul. Let's see where this chapter takes us.",neutral → positive
1146,6,Rohit,neutral,positive,"Haan, woh sabse interesting part tha. Scooby aur Shaggy ke goofy behavior aur khane ki adat mujhe bahut funny lagti thi. Woh log haunted mansion mein pizza aur burgers khate the. Haha!","Haha! Haan, woh toh hai. Aur tumhare liye koi aur favorite cartoon tha?",neutral → positive
1146,7,Riya,positive,neutral,"Haha! Haan, woh toh hai. Aur tumhare liye koi aur favorite cartoon tha?",Hanuman aur Hanuman Returns. Mujhe un cartoons ki stories aur Hanuman ke powers bahut impressive lagte the. Tumhe yaad hai woh?,positive → neutral
1146,8,Rohit,neutral,positive,Hanuman aur Hanuman Returns. Mujhe un cartoons ki stories aur Hanuman ke powers bahut impressive lagte the. Tumhe yaad hai woh?,"Haan, mujhe bhi yaad hai. Hanuman aur unki adventures amazing the. Woh superpowers aur unki bravery mujhe inspire karte the.",neutral → positive
1146,9,Riya,positive,neutral,"Haan, mujhe bhi yaad hai. Hanuman aur unki adventures amazing the. Woh superpowers aur unki bravery mujhe inspire karte the.","Sach mein, woh cartoon mujhe bahut motivate karta tha. Aur tumhare favourite characters the, Rohit?",positive → neutral
1146,11,Riya,neutral,positive,"Mere liye Doraemon aur Shin Chan bahut special the. Doraemon ke gadgets aur uski friendship Nobita ke saath hamesha mujhe attract karte the. Aur Shin Chan, uski naughty antics aur uska funny family mujhe bahut entertain karte the.","Haha, Shin Chan toh bahut mast cartoon tha. Uske dialogues aur uski masti mujhe hamesha khush kar deti thi. Nice choice, Rohit!",neutral → positive
1146,13,Riya,positive,neutral,"Thank you, Riya. Abhi bhi kya karte ho aapne childhood cartoons ke baare mein soch ke?","Haha, yaad karke toh hasi aati hai. Kabhi kabhi toh woh purane din yaad aate hain. Aapne kya kya cartoons ke alawa kiya karte the bachpan mein?",positive → neutral
1146,21,Riya,neutral,positive,"Chalo, ek din hum aapne childhood ke favourite places jayenge, chocolate khayenge aur phir hum cartoon dekhenge.","Ohh, woh toh bahut exciting lag raha hai. Main kabse wait kar rahi thi kisi mujhe wapas bachpan ka feel de.",neutral → positive
1146,22,Rohit,positive,neutral,"Ohh, woh toh bahut exciting lag raha hai. Main kabse wait kar rahi thi kisi mujhe wapas bachpan ka feel de.","Perfect, Riya. Chalo phir kal plan banate hai, aur wapas apne bachpan ke avatar mein khush hote hai.",positive → neutral
1146,23,Riya,neutral,positive,"Perfect, Riya. Chalo phir kal plan banate hai, aur wapas apne bachpan ke avatar mein khush hote hai.","Sounds amazing, Rohit. Can't wait for our little adventure together.",neutral → positive
1147,12,Rohan,neutral,positive,"Dekha, mujhe hi sahi kaha tha! Tumhari pasand bahut useful mera liye.","Haha, good to know meri advice kaam aayi. Par tu kabhi offline shopping kyon nahi karti?",neutral → positive
1147,13,Naina,positive,neutral,"Haha, good to know meri advice kaam aayi. Par tu kabhi offline shopping kyon nahi karti?","Offline shopping bhi karti hoon, lekin convenience ke wajah se online zyada prefer karti hoon.",positive → neutral
1147,19,Naina,neutral,positive,"Haan, woh toh ho jata hai. Par surprises toh late deliveries se hi milte hai, right?","Arey wah, you're quite an optimist! Mujhe lag raha hai tujhe surprises dena aata hai.",neutral → positive
1147,20,Rohan,positive,neutral,"Arey wah, you're quite an optimist! Mujhe lag raha hai tujhe surprises dena aata hai.","Hmm, surprise dene me kuch tricks hai. Tu interested hai kya?",positive → neutral
1147,22,Rohan,neutral,positive,"Haha, maybe. Par tum bas bolte raho, mujhe sunte rehne ka mann kar raha hai.","Good to know, Naina. Par surprises se kehne ka matlab tha, ek romantic dinner tere liye plan karna.",neutral → positive
1147,23,Naina,positive,neutral,"Good to know, Naina. Par surprises se kehne ka matlab tha, ek romantic dinner tere liye plan karna.","Romantic dinner? Achha idea hai! Lekin, when aur where?",positive → neutral
1147,25,Naina,neutral,positive,"Let's plan for this Friday, I'll book a rooftop restaurant with a view. Tujhe pick karunga.",Friday sounds perfect! But only if you promise to talk more about e-commerce over dinner.,neutral → positive
1147,26,Rohan,positive,neutral,Friday sounds perfect! But only if you promise to talk more about e-commerce over dinner.,"Deal! E-commerce ki baat toh hogi, aur tujhe bhi pyaar ki baatien karunga.",positive → neutral
1147,27,Naina,neutral,positive,"Deal! E-commerce ki baat toh hogi, aur tujhe bhi pyaar ki baatien karunga.","Hmm, ab tak toh pyaar wale plans hi nahi the. I'm looking forward to our e-commerce and romantic discussion!",neutral → positive
1148,2,Rahul,neutral,positive,"Hey Rahul, main bhi tumse milne ke liye excited thi. Main theek hoon, aur tum?","I'm good too. So, I heard you went to a CBSE school, right?",neutral → positive
1148,3,Priya,positive,neutral,"I'm good too. So, I heard you went to a CBSE school, right?","Haan, main CBSE board se padhi hoon. Mujhe laga acha foundation provide kiya hai.",positive → neutral
1148,14,Rahul,neutral,positive,"Haan, par CBSE students have an edge in competitive exams.","True, but ICSE students develop better language and communication skills.",neutral → positive
1148,15,Priya,positive,neutral,"True, but ICSE students develop better language and communication skills.","Well, communication skills can be improved outside the board as well.",positive → neutral
1148,16,Rahul,neutral,positive,"Well, communication skills can be improved outside the board as well.","Absolutely, but my experience with ICSE helped me excel in public speaking.",neutral → positive
1148,19,Priya,positive,neutral,"You're doing a great job, Priya. Tumhe shayad koi debate competition join karna chahiye.",Tumhare sath debate karne mein mazaa aayega. Kabhi try karenge?,positive → neutral
1148,26,Rahul,neutral,positive,"Rahul, mujhe bhi tumse pyaar hai. Tum mere liye special ho.","I'm glad to hear that, Priya. Yeh debate aur baki sab baatein baad mein, abhi bas tumhare saath woh special moment enjoy karne ka time hai.",neutral → positive
1149,2,Rohan,neutral,positive,"Hey Rohan! Haan, main bilkul theek hoon. Tu suna, maine Himalayas mein trek kiya tha.",Seriously? Woh must have been an amazing experience! Tum waha kaise pohochi?,neutral → positive
1149,4,Rohan,positive,neutral,"Haan, it was simply breathtaking! Humne base camp tak bus se jana tha aur fir pairo se chadhai shuru kar di.",Wow! Tumne uss trek mein kya kya dekha?,positive → neutral
1149,9,Neha,neutral,positive,Oh really? Toh kya tum waha pe kisi special person se mili?,"Haan, waha pe ek local guide tha, Anuj, who was extremely charming. Woh humein bohot acche se guide kar raha tha.",neutral → positive
1149,10,Rohan,positive,neutral,"Haan, waha pe ek local guide tha, Anuj, who was extremely charming. Woh humein bohot acche se guide kar raha tha.",Achha? Kya tum dono ek dusre ke saath trek karke friends ban gaye?,positive → neutral
1149,12,Rohan,neutral,positive,"Haan, hum poori trek ek saathe the. Ek dusre ke saath trek karte karte, hum dost bhi ban gaye.",That's cool! Tumhare aur Anuj ke beech koi special moments hue?,neutral → positive
1149,14,Rohan,positive,neutral,"Haha, kuch special moments toh the. Hum jab base camp tak pahuche, tab humne ek dusre ko congratulates kiya tha, aur hamare honto mein tere aur mere beech thoda sa spark tha.","Neha, woh sparks pheeka padne wale nahi the. Agar tum chahe toh woh spark mere aur tere beech bhi ho sakta hai!",positive → neutral
1149,20,Rohan,neutral,positive,"Rohan, main chahti hu ki hamare beech jo connection hai woh humesha ke liye bana rahe. Will you be my partner in both, treks and life?","Neha, main bhi wohi chahta hu. I would love to be your partner in both treks and life. Tumhare saath jo bhi trek hai, ussi trek mein tumhara saath hamesha hoga!",neutral → positive
1149,21,Neha,positive,neutral,"Neha, main bhi wohi chahta hu. I would love to be your partner in both treks and life. Tumhare saath jo bhi trek hai, ussi trek mein tumhara saath hamesha hoga!","It's a deal, Rohan! Ab wahi Himalayas humara romantic destination ban gaya hai!",positive → neutral
1150,2,Rohan,neutral,positive,"Haan, bilkul! Pichhle samay mein vertical farming bahut popular ho rahi hai. Ismein plants ko indoor environment mein grow kiya jata hai, jisse zyada crops kam space mein grow ho sakte hai. Tumne suna hai?","Haan, yeh suna hai. Vertical farming ka concept really impressive hai. Yeh bhi suna hai ki ismein less water and pesticides use karne se bhi benefits hai. Tumhare liye koi aur innovation hai?",neutral → positive
1150,3,Simran,positive,neutral,"Haan, yeh suna hai. Vertical farming ka concept really impressive hai. Yeh bhi suna hai ki ismein less water and pesticides use karne se bhi benefits hai. Tumhare liye koi aur innovation hai?","Haan, organic farming ke baare mein bhi baat kar sakte hai. Log ab pesticide-free crops ko zyada pasand kar rahe hai. Organic farming se sahi quality aur health benefits milte hai.",positive → neutral
1150,9,Simran,neutral,positive,Ek aur innovation mujhe recently pata chali hai - robotic farming. Ismein robots ka use hota hai crops ko plant karne aur harvest karne ke liye. Yeh time aur labor-saving hai. Kya tu bhi iske baare mein suni hai?,"Haan, mujhe bhi pata hai. Robotic farming se work efficiency badh jaati hai aur farmers ko extra support milta hai. It's incredible to see technology being used in agriculture.",neutral → positive
1150,13,Simran,positive,neutral,"Absolutely, time seems to fly when I'm talking to you. Hmm, Simran, tumse ek aur interesting topic discuss karoon?","Oh, really? Kya topic socha hai?",positive → neutral
1150,15,Simran,neutral,positive,How about discussing our own love story? Tumhara kya khayal hai?,"Achha? Woh toh really interesting topic hai! Chalo, I'm all ears!",neutral → positive
1151,4,Rohan,neutral,positive,"Haaye, peacock ka harkat se jaise woh apna hi dance kar raha tha. Woh har rong geeli peeli dikhai de rahi thi! Sach mein, nature ki sundarta ka satya siddh ho gaya tha.",Suna hai tere camera mein kuch acchi photographs hai safari ki. Dikhao na! I'm dying to see those beautiful memories.,neutral → positive
1151,5,Simran,positive,neutral,Suna hai tere camera mein kuch acchi photographs hai safari ki. Dikhao na! I'm dying to see those beautiful memories.,"Zaroor, mere paas bahut saare photos hai. Yahan dekh, yeh tiger ka close-up shot hai! Jab woh mere samne aakar baitha tha, mujhe ek adventurous feel aa gaya tha.",positive → neutral
1151,12,Rohan,neutral,positive,"Chal, ab aage ke safar ki planning karein? Aur woh bhi saath mein! Ek aur adventure mein humara romance ka chapter shuru karein?","Absolutely, Simran! Ab hum saath hain toh har safar aur bhi khoobsurat banega. I can't wait to create more unforgettable memories with you.",neutral → positive
1151,13,Simran,positive,neutral,"Absolutely, Simran! Ab hum saath hain toh har safar aur bhi khoobsurat banega. I can't wait to create more unforgettable memories with you.","Same here, Rohan! Yeh safar ne humein bahut kuch sikhaaya hai - pyaar, dosti, aur ek doosre ki kadr karna. Abhi se excited hoon humare agle adventure ke liye!",positive → neutral
1152,13,Naina,neutral,positive,"Haan, baarish ke mausam mein dil ko itna sukoon aur khushi milta hai ki samay ruk jaye toh bhi accha hai. Aur yeh moment, yehi humare pyaar ki shuruaat hai.","Rahul, tumhare saath baarish mein ek special moment share karne ka mauka mila, it feels like a dream come true. Tum aur baarish ek perfect combination ho.",neutral → positive
1152,14,Rahul,positive,neutral,"Rahul, tumhare saath baarish mein ek special moment share karne ka mauka mila, it feels like a dream come true. Tum aur baarish ek perfect combination ho.","Naina, jab tumhare saath hai, har moment perfect ho jata hai. Aur yeh baarish wala moment, mujhe pata hai ki humare pyaar ki shuruat hai, magar isme abhi bahut kuch baaki hai.",positive → neutral
