conv_id,turn,speaker,text,clean_text,sentiment,sentiment_score
1137,23,Sameer,"Mujhe bhi bahut excitement ho rahi hai, Riya! Ab main bas aane ka intezaar kar raha hoon, tujhse milke pyaar bhara chai banane ke liye.",mujhe bhi bahut excitement ho rahi hai riya ab main bas aane ka intezaar kar raha hoon tujhse milke pyaar bhara chai banane ke liye,neutral,0.798
1138,0,Ramesh,"Hey Sejal, kaisa hai tu? Long time no talk!",hey sejal kaisa hai tu long time no talk,neutral,0.777
1138,1,Sejal,"Hey Ramesh! Haan yaar, I've been super busy with college and family. Tum kaise ho?",hey ramesh haan yaar ive been super busy with college and family tum kaise ho,neutral,0.739
1138,2,Ramesh,"I'm good yaar. Just missing hanging out with you. Toh, what's your favorite family tradition?",im good yaar just missing hanging out with you toh whats your favorite family tradition,positive,0.783
1138,3,Sejal,"Oh, definitely when we celebrate Diwali. Ghar par sab itna khush hota hai! We decorate the house with diyas and rangolis. It's so much fun.",oh definitely when we celebrate diwali ghar par sab itna khush hota hai we decorate the house with diyas and rangolis its so much fun,positive,0.969
1138,4,Ramesh,Oh wow! Mujhe bhi rangoli banana aata hai. Can I join you and learn some new designs?,oh wow mujhe bhi rangoli banana aata hai can i join you and learn some new designs,positive,0.879
1138,5,Sejal,"Of course, Ramesh! That would be amazing. We can have a rangoli competition. Winner gets a special homemade sweet dish.",of course ramesh that would be amazing we can have a rangoli competition winner gets a special homemade sweet dish,positive,0.979
1138,6,Ramesh,"Mmm, I can't wait to taste that sweet dish. Tumhare ghar mein kaun banata hai wo?",mmm i cant wait to taste that sweet dish tumhare ghar mein kaun banata hai wo,positive,0.955
1138,7,Sejal,My mom makes the best ladoos. Unki recipe sadiyon purani hai. I'll make sure you get to taste them.,my mom makes the best ladoos unki recipe sadiyon purani hai ill make sure you get to taste them,positive,0.975
1138,8,Ramesh,"That's so sweet of you, Sejal. Tumhari mom se baat karne ka chance milega.",thats so sweet of you sejal tumhari mom se baat karne ka chance milega,positive,0.921
1138,9,Sejal,"Haha, don't think you can charm her like that. Woh khud bahut shatir hain. But I'm sure she'll like you.",haha dont think you can charm her like that woh khud bahut shatir hain but im sure shell like you,neutral,0.521
1138,10,Ramesh,"Challenge accepted, Sejal! I will win her heart with my charm and of course, my love for her ladoos.",challenge accepted sejal i will win her heart with my charm and of course my love for her ladoos,positive,0.927
1138,11,Sejal,"Ramesh, you and your charm! Anyway, what about your favorite family tradition?",ramesh you and your charm anyway what about your favorite family tradition,positive,0.816
1138,12,Ramesh,"Well, we have this annual family trip to our ancestral village. Sab cousins and chachas- chachis gather for a week. We have so much masti together.",well we have this annual family trip to our ancestral village sab cousins and chachas chachis gather for a week we have so much masti together,positive,0.608
1138,13,Sejal,"Aww, that sounds like so much fun, yaar. I've always wanted to experience that kind of togetherness with my extended family.",aww that sounds like so much fun yaar ive always wanted to experience that kind of togetherness with my extended family,positive,0.98
1138,14,Ramesh,You should definitely join us next time. I could be your personal tour guide and show you all our crazy traditions!,you should definitely join us next time i could be your personal tour guide and show you all our crazy traditions,positive,0.901
1138,15,Sejal,"That sounds tempting, Ramesh. Tour guide and all huh? But first, you have to survive the rangoli competition. I won't go easy on you.",that sounds tempting ramesh tour guide and all huh but first you have to survive the rangoli competition i wont go easy on you,neutral,0.599
1138,16,Ramesh,"Challenge accepted, Sejal! I'll bring my A-game. I can't wait to spend more time with you and your family. We're going to have a blast!",challenge accepted sejal ill bring my agame i cant wait to spend more time with you and your family were going to have a blast,positive,0.987
1138,17,Sejal,"Yes, Ramesh. It will be an amazing time. I'm really looking forward to it. But for now, let's focus on enjoying each other's company.",yes ramesh it will be an amazing time im really looking forward to it but for now lets focus on enjoying each others company,positive,0.986
1138,18,Ramesh,"Absolutely, Sejal. We'll make countless memories together. And who knows, maybe someday our families will celebrate our traditions together too.",absolutely sejal well make countless memories together and who knows maybe someday our families will celebrate our traditions together too,positive,0.967
1138,19,Sejal,"Ramesh, you always know how to make my heart flutter. Let's keep creating beautiful memories together, starting with our rangoli competition.",ramesh you always know how to make my heart flutter lets keep creating beautiful memories together starting with our rangoli competition,positive,0.986
1139,0,Ravi,Hey Shreya! Kya haal hai?,hey shreya kya haal hai,neutral,0.886
1139,1,Shreya,"Hey Ravi! Sab theek, tu bata!",hey ravi sab theek tu bata,neutral,0.895
1139,2,Ravi,"Waise Shreya, maine socha hai ki hum ek pet adopt karein. Kya kehti ho?",waise shreya maine socha hai ki hum ek pet adopt karein kya kehti ho,neutral,0.836
1139,3,Shreya,"Achha idea hai, Ravi! Par konsa pet adopt karenge?",achha idea hai ravi par konsa pet adopt karenge,neutral,0.871
1139,4,Ravi,"Mujhe toh dog bahut pasand hai, par tu bata, tujhe kya lagta hai?",mujhe toh dog bahut pasand hai par tu bata tujhe kya lagta hai,neutral,0.761
1139,5,Shreya,"Haan, even mujhe dog ache lagte hai. Kitna cute hote hai na!",haan even mujhe dog ache lagte hai kitna cute hote hai na,neutral,0.672
1139,6,Ravi,"Haan yaar, bilkul adorable hote hai! Aur unki loyalty aur love kuch alag hi hoti hai.",haan yaar bilkul adorable hote hai aur unki loyalty aur love kuch alag hi hoti hai,neutral,0.713
1139,7,Shreya,True! Dog ke liye humare pass bhi bahut space hai. Ek cute Labrador ho jaye toh maza aayega.,true dog ke liye humare pass bhi bahut space hai ek cute labrador ho jaye toh maza aayega,neutral,0.675
1139,8,Ravi,"Achha hai, Labradors are friendly and playful too. Par hume unki care aur training bhi karni padegi.",achha hai labradors are friendly and playful too par hume unki care aur training bhi karni padegi,positive,0.716
1139,9,Shreya,"Haan, dogs ko training dena bahut important hota hai. Hum saath saath sikha sakte hai unhe.",haan dogs ko training dena bahut important hota hai hum saath saath sikha sakte hai unhe,neutral,0.763
1139,10,Ravi,Definitely! Ek dusre ka support karke hum saare challenges face kar sakte hai pet adoption mein.,definitely ek dusre ka support karke hum saare challenges face kar sakte hai pet adoption mein,neutral,0.809
1139,11,Shreya,"Sahi bola, Ravi. Humare love aur care se uss dog ko bahut khushi milegi.",sahi bola ravi humare love aur care se uss dog ko bahut khushi milegi,neutral,0.765
1139,12,Ravi,"Aur jab hum ghumne jaayenge, wo bhi hamare saath aa sakta hai. Quality time spend karenge.",aur jab hum ghumne jaayenge wo bhi hamare saath aa sakta hai quality time spend karenge,neutral,0.811
1139,13,Shreya,"Haan, wo bhi ek family member ban jayega. Sath mein outings karenge, games khelenge.",haan wo bhi ek family member ban jayega sath mein outings karenge games khelenge,neutral,0.758
1139,14,Ravi,Sath mein dog training class bhi join kar sakte hai. Aur agar tu chahe toh model bana sakti hai.,sath mein dog training class bhi join kar sakte hai aur agar tu chahe toh model bana sakti hai,neutral,0.834
1139,15,Shreya,"Arre wah, Ravi! Tujhe ideas toh bahut ache aate hai! Waise tu bhi toh model ban sakte hai.",arre wah ravi tujhe ideas toh bahut ache aate hai waise tu bhi toh model ban sakte hai,neutral,0.769
1139,16,Ravi,"Thanks, Shreya! Agar hum pet adopt karenge toh hume ek dusre ke dreams support karne honge.",thanks shreya agar hum pet adopt karenge toh hume ek dusre ke dreams support karne honge,positive,0.613
1139,17,Shreya,"Haan, Ravi. Ek dusre ka support and encouragement hona bahut important hai. Like partners in crime!",haan ravi ek dusre ka support and encouragement hona bahut important hai like partners in crime,neutral,0.744
1139,18,Ravi,"Exactly! Aur humara pyaar aur bonding bhi aur strong ho jayega, pet adoption ke through.",exactly aur humara pyaar aur bonding bhi aur strong ho jayega pet adoption ke through,neutral,0.866
1139,19,Shreya,Hamesha ke liye hamara ek sweet yaadgaar moment bhi ban jayega.,hamesha ke liye hamara ek sweet yaadgaar moment bhi ban jayega,neutral,0.77
1139,20,Ravi,"Sahi hai, Shreya! Let's do it! Ek dog humari zindagi aur pyaar ko aur pyaara banayega.",sahi hai shreya lets do it ek dog humari zindagi aur pyaar ko aur pyaara banayega,neutral,0.724
1139,21,Shreya,"Absolutely, Ravi! Let's adopt a cute dog and create unforgettable memories together!",absolutely ravi lets adopt a cute dog and create unforgettable memories together,positive,0.919
1139,22,Ravi,"Excited hu, Shreya! We will make a great team and our pet will be lucky to have us!",excited hu shreya we will make a great team and our pet will be lucky to have us,positive,0.99
1139,23,Shreya,"Definitely, Ravi! I can't wait to be a pet parent with you! It's going to be an amazing journey!",definitely ravi i cant wait to be a pet parent with you its going to be an amazing journey,positive,0.99
114,0,Raj,Hi Priya! Kaisi ho?,hi priya kaisi ho,neutral,0.901
114,1,Priya,"Hey Raj! Main theek hoon. Tum sunao, kaise ho?",hey raj main theek hoon tum sunao kaise ho,neutral,0.874
114,2,Raj,"Main bhi theek hoon, yaar. So, you know urban living in India can be quite challenging, right?",main bhi theek hoon yaar so you know urban living in india can be quite challenging right,neutral,0.694
114,3,Priya,"Haan yaar, bilkul! Traffic, pollution, and overcrowding sab bahut problems hai.",haan yaar bilkul traffic pollution and overcrowding sab bahut problems hai,negative,0.553
114,4,Raj,"Haan, aur infrastructure ki bhi koi kasar nahi hai. Public transport bhi kitni unreliable ho gayi hai.",haan aur infrastructure ki bhi koi kasar nahi hai public transport bhi kitni unreliable ho gayi hai,neutral,0.603
114,5,Priya,"True! Aur chote flats, congestion, and soaring rent prices add to the stress.",true aur chote flats congestion and soaring rent prices add to the stress,negative,0.733
114,6,Raj,Absolutely! Aur phir lifestyle changes bhi hote rahte hain. Zindagi itni fast-paced ho gayi hai.,absolutely aur phir lifestyle changes bhi hote rahte hain zindagi itni fastpaced ho gayi hai,neutral,0.83
114,7,Priya,"Haan, social connections kam ho gaye hain. Log busy rehte hain, doosre ke saath time spend karne ki.",haan social connections kam ho gaye hain log busy rehte hain doosre ke saath time spend karne ki,neutral,0.837
114,8,Raj,Exactly! Par humein balance maintain karna zaroori hai. Work-life balance aur personal relationships ke liye time nikalna chahiye.,exactly par humein balance maintain karna zaroori hai worklife balance aur personal relationships ke liye time nikalna chahiye,neutral,0.864
114,9,Priya,"I totally agree! Par urban living mein privacy ki kami bhi hoti hai. Neighbors, landlords, and no personal space lead to problems sometimes.",i totally agree par urban living mein privacy ki kami bhi hoti hai neighbors landlords and no personal space lead to problems sometimes,neutral,0.494
114,10,Raj,"Yeah, privacy is a big concern. But Priya, you know what? We should find ways to make urban living easier and enjoyable.",yeah privacy is a big concern but priya you know what we should find ways to make urban living easier and enjoyable,neutral,0.734
114,11,Priya,"Hmm, true. But how can we do that?",hmm true but how can we do that,neutral,0.693
114,12,Raj,"Well, one way is to explore nearby parks or green spaces, take walks, and connect with nature.",well one way is to explore nearby parks or green spaces take walks and connect with nature,positive,0.61
114,13,Priya,That's a good idea! Fresh air and greenery definitely help in reducing stress.,thats a good idea fresh air and greenery definitely help in reducing stress,positive,0.953
114,14,Raj,"Haan, aur humein apne hobbies aur interests ko bhi pursue karna chahiye. Passion and enjoyment sabse important hai.",haan aur humein apne hobbies aur interests ko bhi pursue karna chahiye passion and enjoyment sabse important hai,neutral,0.643
114,15,Priya,"You're right, Raj. Mujhe bhi apne painting passion ke liye thoda time nikalna chahiye.",youre right raj mujhe bhi apne painting passion ke liye thoda time nikalna chahiye,neutral,0.713
114,16,Raj,That's great! Warna hum urban jungles ke andar lost ho jayenge. We need something to keep us grounded.,thats great warna hum urban jungles ke andar lost ho jayenge we need something to keep us grounded,positive,0.819
114,17,Priya,"Absolutely! Aur ek important baat, support system hona bahut zaroori hai.",absolutely aur ek important baat support system hona bahut zaroori hai,neutral,0.688
114,18,Raj,"Haan, friends and family ka support hona bohot important hai. They help us sail through the challenges.",haan friends and family ka support hona bohot important hai they help us sail through the challenges,positive,0.668
114,19,Priya,"Raj, tumhare points sach mein bahut insightful hai. Tumhe samajhna hai, urban living ke challenges ko overcome karne ke liye.",raj tumhare points sach mein bahut insightful hai tumhe samajhna hai urban living ke challenges ko overcome karne ke liye,neutral,0.8
114,20,Raj,"Thank you, Priya. Tumhari understanding aur insights bhi amazing hai. Tumhare saath baat karke mujhe bahut accha lagta hai.",thank you priya tumhari understanding aur insights bhi amazing hai tumhare saath baat karke mujhe bahut accha lagta hai,positive,0.93
114,21,Priya,"Same here, Raj. Tumhari company bohot refreshing hai.",same here raj tumhari company bohot refreshing hai,neutral,0.756
114,22,Raj,"Priya, can I say something?",priya can i say something,neutral,0.873
114,23,Priya,"Of course, Raj. Bolo na.",of course raj bolo na,neutral,0.857
114,24,Raj,"Tumhari smile aur positivity meri duniya ko sajati hai, aur mujhe lagta hai ki humara bond urban living ke challenges se bhi strong hai.",tumhari smile aur positivity meri duniya ko sajati hai aur mujhe lagta hai ki humara bond urban living ke challenges se bhi strong hai,neutral,0.675
114,25,Priya,"Raj, I feel the same way. Tum mere life mein ek special jagah ban gaye ho.",raj i feel the same way tum mere life mein ek special jagah ban gaye ho,neutral,0.768
114,26,Raj,"Priya, I think we should spend more time together, explore this connection, and see where it leads us.",priya i think we should spend more time together explore this connection and see where it leads us,neutral,0.528
114,27,Priya,"Raj, I would love that. Humari yeh urban living challenges ki baat itni romantic moment tak le ayi, kya kehna!",raj i would love that humari yeh urban living challenges ki baat itni romantic moment tak le ayi kya kehna,positive,0.677
114,28,Raj,"Haan, I guess urban living challenges can also create beautiful moments. I'm excited about our journey together.",haan i guess urban living challenges can also create beautiful moments im excited about our journey together,positive,0.984
114,29,Priya,"Mujhe bhi bahut excitement ho rahi hai. So, what's next for us, Raj?",mujhe bhi bahut excitement ho rahi hai so whats next for us raj,neutral,0.77
114,30,Raj,"Let's start by going out for a coffee and get to know each other better. What do you say, Priya?",lets start by going out for a coffee and get to know each other better what do you say priya,neutral,0.802
114,31,Priya,"Sounds perfect, Raj! Let's explore this new chapter of our lives together, tackling the challenges hand in hand.",sounds perfect raj lets explore this new chapter of our lives together tackling the challenges hand in hand,positive,0.945
1140,0,Rahul,"Hey Simran, aajkal shaharikaran ki baat sab jagah chal rahi hai. Tum kya sochti ho iske bare mein?",hey simran aajkal shaharikaran ki baat sab jagah chal rahi hai tum kya sochti ho iske bare mein,neutral,0.77
1140,1,Simran,"Rahul, mujhe lagta hai ki iska kuchh negative impact bhi hai. Shaharon mein pollution badh raha hai aur pehle ke tarah khule-maidan bhi nahi mil rahe hain.",rahul mujhe lagta hai ki iska kuchh negative impact bhi hai shaharon mein pollution badh raha hai aur pehle ke tarah khulemaidan bhi nahi mil rahe hain,neutral,0.586
1140,2,Rahul,"Haan, sahi kaha. Lekin shaharikaran se hamara lifestyle bhi badal raha hai. Aajkal jobs aur opportunities bhi cities mein hi milte hain.",haan sahi kaha lekin shaharikaran se hamara lifestyle bhi badal raha hai aajkal jobs aur opportunities bhi cities mein hi milte hain,neutral,0.745
1140,3,Simran,"Lekin kya ye job opportunities, pollution aur overpopulation jaise samasyaon ko justify karte hain? Kavi-kavi to lagta hai yeh development ki jagah hamari environment ko hi destroy kar raha hai.",lekin kya ye job opportunities pollution aur overpopulation jaise samasyaon ko justify karte hain kavikavi to lagta hai yeh development ki jagah hamari environment ko hi destroy kar raha hai,negative,0.543
1140,4,Rahul,"Haan, ye sahi hai ki in sab samasyaon ka samadhaan zaroori hai. Lekin agar hum sahi tarike se urbanization ke liye plan banaye, toh hum chahe khudko aur environment dono ko protect kar sakte hain.",haan ye sahi hai ki in sab samasyaon ka samadhaan zaroori hai lekin agar hum sahi tarike se urbanization ke liye plan banaye toh hum chahe khudko aur environment dono ko protect kar sakte hain,neutral,0.807
1140,5,Simran,"Main bhi yahi sochti hoon, ki planning aur regulations honi chahiye jo over urbanization ko roken. Har cheez ko balance mein rakhne ki zaroorat hai.",main bhi yahi sochti hoon ki planning aur regulations honi chahiye jo over urbanization ko roken har cheez ko balance mein rakhne ki zaroorat hai,neutral,0.8
1140,6,Rahul,"Tumhari baat samajh mein aayi. Humare desh ko smart cities ki zaroorat hai, jahan technology aur sustainable development ka bhi dhyan rakha jaye.",tumhari baat samajh mein aayi humare desh ko smart cities ki zaroorat hai jahan technology aur sustainable development ka bhi dhyan rakha jaye,neutral,0.777
1140,7,Simran,"Exactly Rahul! Smart cities, renewable energy, aur effective public transportation systems se hum pollution kam kar sakte hain. Isse hamara future bhi secure hoga.",exactly rahul smart cities renewable energy aur effective public transportation systems se hum pollution kam kar sakte hain isse hamara future bhi secure hoga,neutral,0.639
1140,8,Rahul,"Tumhari soch mujhe bahut achhi lagti hai, Simran. Tum bahut samajhdar ho.",tumhari soch mujhe bahut achhi lagti hai simran tum bahut samajhdar ho,neutral,0.742
1140,9,Simran,"Shukriya, Rahul. Tum bhi kuchh zyada hi samajhdar ho. Tumhare saath aise interesting debates bahut maza aate hai.",shukriya rahul tum bhi kuchh zyada hi samajhdar ho tumhare saath aise interesting debates bahut maza aate hai,neutral,0.825
1140,10,Rahul,"Yeh maza to tumhari batein sunne mein bhi hai, Simran. Tumhari knowledge aur intellectual personality mujhe bahut attract karti hai.",yeh maza to tumhari batein sunne mein bhi hai simran tumhari knowledge aur intellectual personality mujhe bahut attract karti hai,neutral,0.783
1140,11,Simran,"Rahul, tum bhi bilkul kam nahi ho. Tumhare opinions aur perspectives bahut fascinating hai. Tum mere liye inspiration ban gaye ho.",rahul tum bhi bilkul kam nahi ho tumhare opinions aur perspectives bahut fascinating hai tum mere liye inspiration ban gaye ho,neutral,0.833
1140,12,Rahul,"Simran, sach keh raha hoon, tumhari soch aur nature mujhe bahut pasand hai. Tumse mujhe kuchh zyada hi attraction hai.",simran sach keh raha hoon tumhari soch aur nature mujhe bahut pasand hai tumse mujhe kuchh zyada hi attraction hai,neutral,0.827
1140,13,Simran,"Rahul, yeh sab achhi tarah jaante hain ki hum dono ek-dusre mein kyun itna ghul mil gaye hain. Shayad shaharikaran ke baare mein debate kar karke humare beech ek alag connection bana.",rahul yeh sab achhi tarah jaante hain ki hum dono ekdusre mein kyun itna ghul mil gaye hain shayad shaharikaran ke baare mein debate kar karke humare beech ek alag connection bana,neutral,0.822
1140,14,Rahul,"Haa Simran, shayad yehi baat hai. Aur yeh connection, debate ke waqt hi pyaar mein badal gaya hai.",haa simran shayad yehi baat hai aur yeh connection debate ke waqt hi pyaar mein badal gaya hai,neutral,0.741
1140,15,Simran,"Rahul, mujhe bhi wahi lag raha hai. Hum ek-doosre ko better samajhne lage hain. Kya tum mera boyfriend banna chahte ho?",rahul mujhe bhi wahi lag raha hai hum ekdoosre ko better samajhne lage hain kya tum mera boyfriend banna chahte ho,neutral,0.76
1140,16,Rahul,"Simran, bilkul! Main tumhare liye hamesha yahaan rahunga. I love you, Simran.",simran bilkul main tumhare liye hamesha yahaan rahunga i love you simran,positive,0.921
1140,17,Simran,"Main bhi tumse pyaar karti hoon, Rahul. Tum mere dil mein bas gaye ho.",main bhi tumse pyaar karti hoon rahul tum mere dil mein bas gaye ho,neutral,0.831
1141,0,Rohit,Hey Riya! I just came back from an amazing Indian classical music concert. It was mind-blowing!,hey riya i just came back from an amazing indian classical music concert it was mindblowing,positive,0.988
1141,1,Riya,"Wow, that sounds so exciting, Rohit! I've never been to one before. Can you please share your experience with me in detail?",wow that sounds so exciting rohit ive never been to one before can you please share your experience with me in detail,positive,0.98
1141,2,Rohit,"Sure, Riya! The concert started with the melodious notes of the sitar. The artist was so talented that the entire audience was captivated by the music.",sure riya the concert started with the melodious notes of the sitar the artist was so talented that the entire audience was captivated by the music,positive,0.961
1141,3,Riya,It must have been such a surreal experience listening to the sitar. I've always admired the instrument from afar. What song did they play next?,it must have been such a surreal experience listening to the sitar ive always admired the instrument from afar what song did they play next,positive,0.945
1141,4,Rohit,"After the sitar performance, a vocalist took the stage. Their voice had such depth and emotion; it gave me goosebumps.",after the sitar performance a vocalist took the stage their voice had such depth and emotion it gave me goosebumps,positive,0.948
1141,5,Riya,"I can only imagine, Rohit! Was there a specific moment during the concert that stood out to you?",i can only imagine rohit was there a specific moment during the concert that stood out to you,neutral,0.853
1141,6,Rohit,"Absolutely, Riya! The tabla solo was exceptional. The rhythm and coordination between the tabla player and the other musicians were mesmerizing. It was like magic!",absolutely riya the tabla solo was exceptional the rhythm and coordination between the tabla player and the other musicians were mesmerizing it was like magic,positive,0.977
1141,7,Riya,"That sounds incredible, Rohit! I wish I could have witnessed that myself. Did you meet any interesting people at the concert?",that sounds incredible rohit i wish i could have witnessed that myself did you meet any interesting people at the concert,positive,0.982
1141,8,Rohit,"Yes, Riya, I actually made a new friend who shares the same passion for classical music. We talked about our favorite artists and exchanged recommendations.",yes riya i actually made a new friend who shares the same passion for classical music we talked about our favorite artists and exchanged recommendations,positive,0.959
1141,9,Riya,It's amazing to connect with like-minded people through music. Did you happen to hear any new songs that you would recommend?,its amazing to connect with likeminded people through music did you happen to hear any new songs that you would recommend,positive,0.982
1141,10,Rohit,"Oh, definitely! One of the highlights was a beautiful rendition of Raag Yaman. It was so soothing and filled with emotions. You must listen to it, Riya.",oh definitely one of the highlights was a beautiful rendition of raag yaman it was so soothing and filled with emotions you must listen to it riya,positive,0.987
1141,11,Riya,"I will, Rohit! Thank you for the recommendation. What is your favorite instrument in classical music?",i will rohit thank you for the recommendation what is your favorite instrument in classical music,positive,0.898
1141,12,Rohit,"For me, it has to be the flute. The way it's played evokes such tranquility, and it takes me to a different world.",for me it has to be the flute the way its played evokes such tranquility and it takes me to a different world,positive,0.971
1141,13,Riya,I can see why you're drawn to the flute. It has an enchanting quality. Were there any surprises or unique elements in the concert?,i can see why youre drawn to the flute it has an enchanting quality were there any surprises or unique elements in the concert,positive,0.919
1141,14,Rohit,"Yes, one surprise was when the musicians started improvising on the raag and adding their own variations. It added a personal touch and made the performance even more special.",yes one surprise was when the musicians started improvising on the raag and adding their own variations it added a personal touch and made the performance even more special,positive,0.947
1141,15,Riya,"That sounds wonderful, Rohit! The ability to improvise and add personal touches must have made the concert even more memorable. Did the concert end on a high note?",that sounds wonderful rohit the ability to improvise and add personal touches must have made the concert even more memorable did the concert end on a high note,positive,0.984
1141,16,Rohit,"It certainly did! Towards the end, there was a jugalbandi between the sitar and tabla players. The energy was electrifying, and the audience couldn't help but cheer and clap along.",it certainly did towards the end there was a jugalbandi between the sitar and tabla players the energy was electrifying and the audience couldnt help but cheer and clap along,positive,0.97
1141,17,Riya,"That sounds like an exhilarating finale, Rohit! I wish I could have joined in the applause. Did the concert leave you with any new perspectives on Indian classical music?",that sounds like an exhilarating finale rohit i wish i could have joined in the applause did the concert leave you with any new perspectives on indian classical music,positive,0.974
1141,18,Rohit,"Definitely, Riya! It made me appreciate the depth and richness of our cultural heritage. It also inspired me to explore more classical music and attend future concerts.",definitely riya it made me appreciate the depth and richness of our cultural heritage it also inspired me to explore more classical music and attend future concerts,positive,0.978
1141,19,Riya,"I'm so glad you had such a transformative experience, Rohit. I hope I get a chance to attend an Indian classical music concert too, and maybe we can go together?",im so glad you had such a transformative experience rohit i hope i get a chance to attend an indian classical music concert too and maybe we can go together,positive,0.983
1141,20,Rohit,"That would be amazing, Riya! I'd love to experience it with you and delve deeper into our shared passion for music. We could make it an unforgettable date.",that would be amazing riya id love to experience it with you and delve deeper into our shared passion for music we could make it an unforgettable date,positive,0.989
1141,21,Riya,"That sounds absolutely wonderful, Rohit! I can't wait for that magical evening when we'll immerse ourselves in the beauty of classical music together.",that sounds absolutely wonderful rohit i cant wait for that magical evening when well immerse ourselves in the beauty of classical music together,positive,0.99
1141,22,Rohit,"Me neither, Riya! It will be a night to remember, filled with soulful melodies and the start of something beautiful between us.",me neither riya it will be a night to remember filled with soulful melodies and the start of something beautiful between us,positive,0.962
1142,0,Rohan,"Hey Shruti, kaisa hai tu aaj?",hey shruti kaisa hai tu aaj,neutral,0.893
1142,1,Shruti,"Main bilkul theek hu, aur tu? Kya chal raha hai?",main bilkul theek hu aur tu kya chal raha hai,neutral,0.839
1142,2,Rohan,"Sab kuchh theek hai, bas thoda bore hai. Tujhe kuchh masaledar ho raha hai?",sab kuchh theek hai bas thoda bore hai tujhe kuchh masaledar ho raha hai,neutral,0.748
1142,3,Shruti,"Haan, mujhe bhookh lagi hai, especially street food ki. Tujhe pasand hai Indian street food?",haan mujhe bhookh lagi hai especially street food ki tujhe pasand hai indian street food,neutral,0.772
1142,4,Rohan,"Bilkul, mujhe toh bahut pasand hai. Sabse pehle golgappe ki baat karte hain. Tere bas ke golgappe hain?",bilkul mujhe toh bahut pasand hai sabse pehle golgappe ki baat karte hain tere bas ke golgappe hain,neutral,0.775
1142,5,Shruti,"Haha, mere pati ke pass hai aur woh bhi behad tasty. Ek baar khaoge?",haha mere pati ke pass hai aur woh bhi behad tasty ek baar khaoge,neutral,0.779
1142,6,Rohan,"Zaroor, par tujhe toh bas ek hi plate khane hain. Main toh aur bhi khaunga.",zaroor par tujhe toh bas ek hi plate khane hain main toh aur bhi khaunga,neutral,0.82
1142,7,Shruti,"Hote hai, chale wait karne kisi din. Waise, tere favourite street food kya hai?",hote hai chale wait karne kisi din waise tere favourite street food kya hai,neutral,0.799
1142,8,Rohan,"Mera dil toh pani puri ke liye dhadakta hai. Aam ka season hai, aam pani waale puri khaoge?",mera dil toh pani puri ke liye dhadakta hai aam ka season hai aam pani waale puri khaoge,neutral,0.751
1142,9,Shruti,"Haan, kyun nahi! Aur tujhe kya lagta hai about bhel puri?",haan kyun nahi aur tujhe kya lagta hai about bhel puri,neutral,0.855
1142,10,Rohan,Bhel puri bhi mast hai yaar. Usme chatpata swad aur crunchiness hoti hai. Kitne types ke bhel puri try kiye hai tune?,bhel puri bhi mast hai yaar usme chatpata swad aur crunchiness hoti hai kitne types ke bhel puri try kiye hai tune,neutral,0.754
1142,11,Shruti,"Bhaiya, I've tried almost all types of bhel puri. Mumbai, Delhi, Kolkata, sab jagah try kiya hai. Lekin nothing beats the Mumbaiya bhel puri for me.",bhaiya ive tried almost all types of bhel puri mumbai delhi kolkata sab jagah try kiya hai lekin nothing beats the mumbaiya bhel puri for me,positive,0.72
1142,12,Rohan,"Sahi keh rahi hai tu, Mumbai ki bhel puri sabse authentic hai. Wahan ki chutney aur kuch special ingredients hai, jo use ekdum unique banate hai.",sahi keh rahi hai tu mumbai ki bhel puri sabse authentic hai wahan ki chutney aur kuch special ingredients hai jo use ekdum unique banate hai,neutral,0.826
1142,13,Shruti,Aur tu? Kya pizza aur burger pe bhi marta hai ya street food hi tere dil ka tukda hai?,aur tu kya pizza aur burger pe bhi marta hai ya street food hi tere dil ka tukda hai,neutral,0.843
1142,14,Rohan,"Street food meri jaan hai. Pizza aur burger toh sirf occasional treat hote hai. Waise, hum saath mein street food kha kar maze bhi le sakte hai.",street food meri jaan hai pizza aur burger toh sirf occasional treat hote hai waise hum saath mein street food kha kar maze bhi le sakte hai,neutral,0.739
1142,15,Shruti,"Haan, that would be amazing. Ek din plan karte hai, we'll explore the famous street food joints of our city.",haan that would be amazing ek din plan karte hai well explore the famous street food joints of our city,positive,0.959
1142,16,Rohan,"Pakka, I'm really looking forward to that date with you. Sath mein street food khaate-khaate, humara romantic moment hoga.",pakka im really looking forward to that date with you sath mein street food khaatekhaate humara romantic moment hoga,positive,0.968
1142,17,Shruti,"Aw, you're sweet. Mujhe bhi bahut achha lagega. I'm really enjoying this conversation with you, Rohan.",aw youre sweet mujhe bhi bahut achha lagega im really enjoying this conversation with you rohan,positive,0.982
1142,18,Rohan,"Same here, Shruti. Tumhari hassi, tumhare baatein, sab mujhe bahut khush kar rahi hai.",same here shruti tumhari hassi tumhare baatein sab mujhe bahut khush kar rahi hai,neutral,0.708
1142,19,Shruti,Aaj toh humne street food ki baat karte karte bade mazze kiye hai. I can't wait for our food adventure together.,aaj toh humne street food ki baat karte karte bade mazze kiye hai i cant wait for our food adventure together,positive,0.951
1142,20,Rohan,"Usmein aur bhi mazze hai, promise! Let's plan it soon aur woh street food ki duniya mein kho jaate hai.",usmein aur bhi mazze hai promise lets plan it soon aur woh street food ki duniya mein kho jaate hai,neutral,0.764
